4,6,-96,43,75,60,60,452,496
-3,-2,-95,41,72,60,27,454,495
-24,-18,-103,47,60,60,28,454,496
-22,-17,-109,34,50,15,60,452,496
-3,-3,-110,36,49,60,60,453,497
10,-8,-86,50,59,60,60,452,496
16,-18,-36,118,95,60,45,451,496
2,-4,-25,87,107,60,60,451,496
5,4,-25,85,86,60,60,451,496
22,20,-22,75,104,60,60,452,497
31,28,-19,91,82,60,60,453,496
31,30,-16,89,54,60,60,451,496
28,27,-14,93,72,60,60,451,496
-2,23,-40,149,83,22,60,454,497
-2,5,-50,70,145,60,60,452,496
7,5,-50,76,78,60,60,452,497
22,22,-48,76,93,60,60,453,496
25,24,-47,85,58,60,60,453,495
31,29,-46,82,75,60,60,453,496
32,31,-44,70,81,60,60,454,496
31,31,-43,75,239,60,60,451,496
30,30,-42,62,107,60,60,452,496
32,31,-42,56,97,60,60,454,496
26,27,-43,108,76,60,60,452,496
31,30,-42,80,90,60,60,453,495
31,31,-41,78,92,60,60,451,496
32,31,-41,66,111,60,60,454,496
31,31,-41,68,49,60,60,453,496
28,28,-40,75,180,60,60,452,498
31,31,-40,103,80,60,60,451,496
32,31,-40,84,80,60,60,451,496
32,32,-40,88,51,60,60,452,496
29,30,-41,386,205,60,60,464,505
29,30,-41,123,72,60,60,452,496
33,32,-40,98,51,60,60,454,496
32,33,-40,91,57,60,60,454,496
33,32,-40,272,63,60,60,452,496
30,31,-39,61,66,60,60,453,496
34,34,-39,92,82,60,60,451,496
29,28,-39,67,66,60,60,452,496
33,33,-38,88,106,60,60,451,497
33,33,-37,89,104,47,60,452,496
33,31,-36,105,69,60,60,451,496
29,29,-35,98,71,60,60,451,499
30,28,-34,93,86,60,60,451,496
29,29,-32,180,52,60,60,451,496
28,27,-31,129,62,60,60,452,496
31,29,-31,150,84,60,60,453,496
31,31,-30,87,224,60,60,453,495
32,32,-31,119,148,60,60,456,512
30,31,-31,63,72,60,60,452,496
13,26,-35,47,263,60,60,453,496
-11,20,-82,100,527,60,60,461,506
-3,3,-93,73,19,60,60,453,496
-7,4,-109,109,24,20,60,452,496
-4,3,-120,112,31,60,60,453,496
19,17,-120,98,39,60,60,451,497
22,23,-121,86,38,60,60,436,484
30,31,-122,72,54,60,60,452,496
31,32,-124,74,68,60,60,451,496
31,32,-125,118,82,58,57,451,497
25,27,-127,74,96,60,60,451,496
25,26,-128,523,54,60,60,453,497
20,21,-129,123,66,60,60,466,505
23,24,-130,106,128,60,60,451,496
24,23,-131,105,86,60,60,453,498
20,21,-132,146,149,60,60,454,497
23,23,-133,99,85,60,60,452,496
20,21,-134,108,85,60,60,452,496
24,24,-134,78,89,60,60,459,499
24,25,-135,112,100,60,60,453,496
23,24,-135,72,94,60,60,451,496
24,24,-136,62,103,60,60,453,496
23,24,-136,82,80,60,60,453,496
24,23,-136,65,70,60,60,452,496
24,24,-137,178,66,60,60,451,496
24,24,-137,182,76,60,60,451,498
25,25,-136,170,85,60,60,453,496
25,23,-134,157,55,60,60,452,497
26,24,-132,144,93,60,60,452,496
25,23,-128,131,57,60,60,453,496
27,25,-126,91,92,60,60,451,496
25,25,-123,108,105,60,60,452,496
2,21,-145,58,102,60,60,455,504
19,25,-154,90,73,60,60,453,496
26,29,-159,78,99,53,60,454,511
9,22,179,87,56,60,60,452,496
15,22,166,105,41,60,37,454,495
12,12,166,161,49,60,60,452,498
22,16,175,92,61,60,60,453,496
1,19,161,146,60,60,60,452,496
5,22,133,523,63,60,40,453,496
19,18,130,92,72,60,60,454,496
24,22,132,523,78,60,60,452,496
26,9,148,209,94,60,60,453,496
27,16,166,93,49,60,60,452,497
27,23,174,74,109,60,60,455,503
19,25,166,71,73,60,60,454,495
28,29,165,60,131,60,53,452,512
17,29,154,70,150,60,60,451,496
22,29,141,87,70,60,60,452,496
36,34,143,522,98,60,60,453,496
31,28,149,112,33,60,60,453,496
33,28,156,100,58,60,44,454,496
1,21,143,82,56,60,60,452,496
14,22,124,73,61,60,60,452,496
27,29,121,56,68,60,60,452,496
32,32,120,55,93,60,60,452,497
35,33,122,35,71,60,60,453,496
29,26,127,57,83,60,60,452,498
24,22,131,32,93,60,60,454,497
1,1,130,32,93,60,60,452,496
4,-10,145,67,141,60,60,453,496
8,-17,-177,523,26,60,60,455,504
12,6,-169,100,34,60,60,452,496
20,16,-164,89,35,60,60,452,498
21,19,-160,84,40,60,60,453,496
25,24,-159,72,49,60,60,451,496
26,26,-159,82,52,60,60,452,497
23,22,-157,223,46,60,60,453,496
4,3,-156,222,46,60,60,452,496
1,1,-157,221,47,60,60,453,496
1,0,-157,222,46,60,60,452,498
9,10,-155,95,67,60,60,451,497
18,16,-154,209,71,60,60,453,496
16,16,-152,97,81,60,60,451,496
15,15,-152,103,61,60,60,454,495
17,15,-151,98,70,60,60,453,496
16,15,-149,133,74,60,60,452,496
14,13,-147,104,81,60,60,452,496
14,13,-146,119,88,60,60,454,496
13,13,-145,111,102,60,60,453,496
12,11,-144,106,103,60,60,452,496
11,10,-144,104,108,60,60,451,497
12,11,-144,98,112,60,60,452,496
11,11,-144,91,112,60,60,452,496
10,10,-143,86,122,60,60,452,496
5,4,-142,84,120,60,60,452,496
-3,1,-145,93,188,60,60,441,489
-3,10,-165,94,359,60,60,452,496
16,17,-170,125,29,60,60,452,498
22,23,-172,114,41,60,60,453,496
23,25,-175,108,46,60,60,453,496
21,25,178,102,58,60,60,452,496
-5,22,158,167,70,60,60,454,495
-11,23,114,522,100,60,60,451,496
15,20,93,523,101,60,60,459,510
24,25,91,134,114,60,60,452,496
33,32,92,523,128,60,60,452,498
30,30,92,180,143,60,60,453,496
33,33,92,439,148,60,60,452,497
28,29,92,188,55,60,60,453,496
31,31,92,130,253,60,60,453,496
14,16,90,119,89,60,60,453,496
1,1,90,119,91,60,60,453,496
0,2,89,120,116,60,60,453,495
-6,9,69,97,111,60,60,453,496
-14,15,27,71,112,60,60,452,496
-15,14,-13,153,94,60,60,452,496
-16,11,-55,102,129,60,60,451,497
-14,6,-85,216,98,60,60,454,479
-14,6,-113,125,77,60,22,443,494
-13,6,-142,127,85,60,60,453,496
-13,6,-169,151,88,60,60,452,496
-12,6,164,141,181,60,60,454,513
-7,7,143,140,131,60,60,452,496
-1,2,139,140,116,60,60,452,496
0,0,139,140,116,60,60,452,496
-1,2,135,140,90,60,60,453,496
-13,15,98,93,272,60,60,452,496
-15,17,47,90,118,60,60,454,495
-5,7,28,101,119,60,60,452,496
0,1,27,106,120,60,60,452,496
-9,4,10,101,112,60,60,452,496
-2,1,5,105,100,60,60,452,496
0,0,5,111,102,60,60,454,497
